Time,T22,T12,T21,T11,TTANQFRIO,Time_Minutes
2023-12-17 03:17:33,30.022579186050354,27.64032950781043,17.40966064819153,41.45400803160001,18.080891266797668,3.0166666666666666
2023-12-17 03:17:34,30.156206291959716,27.907583719629155,17.436386069373402,41.66781140105498,18.10761668797954,3.033333333333333
2023-12-17 03:17:35,30.14987340125217,27.89491793821406,17.46171763220359,41.62348116610215,18.120282469394635,3.05
2023-12-17 03:17:36,30.12264476102941,27.84046065776854,17.570632193094628,41.43288068454284,18.174739749840153,3.066666666666667
2023-12-17 03:17:37,30.23483694912295,28.04240659633691,17.525755317857215,41.47775755978025,18.19717818745886,3.0833333333333335
2023-12-17 03:17:38,30.301595163837312,28.10351481759401,17.53136600162494,41.54457473902893,18.191587158535906,3.1
2023-12-17 03:17:39,30.357575477541555,27.907583719629155,17.671316785885548,41.7684959938459,18.10761668797954,3.1166666666666667
2023-12-17 03:17:40,30.379399938025653,28.10400386398598,17.671316785885548,41.659373691425444,18.12944114846363,3.1333333333333333
2023-12-17 03:17:41,30.41440560658831,28.22825237649507,17.689931664378705,41.64257181580397,18.201676574012602,3.15
2023-12-17 03:17:42,30.558944663123402,28.34388362172314,17.805562909606778,41.902742117567136,18.577478121003836,3.1666666666666665
2023-12-17 03:17:43,30.558944663123402,28.34388362172314,17.848845337036316,41.72961240784898,18.64240176214814,3.183333333333333
2023-12-17 03:17:44,30.549576091270936,28.357936479501845,17.891423115172326,41.65298701382961,18.64068842638489,3.2
2023-12-17 03:17:45,30.49182160126278,28.444568214514064,18.006932095188617,41.7684959938459,18.409670466352303,3.216666666666667
2023-12-17 03:17:46,30.520869008149834,28.457017103179943,18.02353061340979,41.772645623401196,18.380623059465254,3.2333333333333334
2023-12-17 03:17:47,30.726752317774935,28.545252807304987,18.141178218909847,41.80205752477622,18.174739749840153,3.25
2023-12-17 03:17:48,30.66273983682981,28.502577820008238,18.077165737964723,41.86607000572134,18.388114686323895,3.2666666666666666
2023-12-17 03:17:49,30.622969737513525,28.484325720385353,18.059081550941862,41.89654614262616,18.445297322262935,3.283333333333333
2023-12-17 03:17:50,30.59250619405371,28.545252807304987,18.241862811700766,41.83561905570652,17.805562909606778,3.3
2023-12-17 03:17:51,30.652552030281573,28.705375037245958,18.201832254215525,41.91568017067701,18.22588376320182,3.316666666666667
2023-12-17 03:17:52,30.693190786844628,28.794858309923356,18.188904808458222,41.97222602253076,18.503272529834188,3.3333333333333335
2023-12-17 03:17:53,30.693190786844628,28.54525280730499,18.376108935421993,42.003426710358056,18.409670466352303,3.35
2023-12-17 03:17:54,30.711869458249293,28.50789546449566,18.41346627823132,41.79796132490677,18.521742494780277,3.3666666666666667
2023-12-17 03:17:55,30.727523847221605,28.48430198101776,18.43937435004924,41.63887904680472,18.61026812248747,3.3833333333333333
2023-12-17 03:17:56,30.760313848705245,28.746621992886826,18.275424342631073,41.83561905570652,18.577478121003836,3.4
2023-12-17 03:17:57,30.79449143327593,28.72953320060148,18.39504588862848,41.80144147113583,18.47494536729177,3.4166666666666665
2023-12-17 03:17:58,30.827436910565854,28.71306046195652,18.510355059143222,41.7684959938459,18.376108935421993,3.433333333333333
2023-12-17 03:17:59,30.764372204076288,28.87072222818044,18.57341976563279,41.957690113314605,18.281511875687645,3.45
2023-12-17 03:18:00,30.842677412534204,28.935777159160697,18.604932642280158,41.997319700704075,18.330333385183717,3.466666666666667
2023-12-17 03:18:01,30.961683034287088,29.01511424032928,18.64460118286445,42.03698824128836,18.409670466352303,3.4833333333333334
2023-12-17 03:18:02,30.84107631673593,28.95481088155371,18.61444950347666,42.09729160006394,18.53027718390345,3.5
2023-12-17 03:18:03,30.827436910565854,28.94799117846867,18.611039651934142,42.104111303148976,18.54391659007353,3.5166666666666666
2023-12-17 03:18:04,30.827436910565858,29.03745296633066,18.849604419566134,41.95500832337898,18.54391659007353,3.533333333333333
